Area,Room,Parking,Warehouse,Elevator,Price,Price(USD)
200,3,True,True,True,5000000000.0,166666.67
105,2,True,True,True,860000000.0,28666.67
128,3,True,True,True,5700000000.0,190000.0
115,3,True,True,True,6670000000.0,222333.33
377,4,True,True,True,31668000000.0,1055600.0
77,2,True,True,False,2400000000.0,80000.0
190,3,True,True,True,11400000000.0,380000.0
65,1,True,True,True,1880000000.0,62666.67
97,2,True,True,True,4700000000.0,156666.67
130,3,True,True,True,7800000000.0,260000.0
133,3,True,True,True,8600000000.0,286666.67
143,3,True,True,True,4400000000.0,146666.67
76,2,True,True,True,4150000000.0,138333.33
155,3,True,True,True,5000000000.0,166666.67
97,2,True,True,True,760000000.0,25333.33
96,2,True,True,True,4200000000.0,140000.0
190,3,True,True,True,14000000000.0,466666.67
147,3,True,True,True,9100000000.0,303333.33
85,2,True,True,True,2800000000.0,93333.33
76,2,True,True,True,3600000000.0,120000.0
103,2,True,True,True,7000000000.0,233333.33
194,3,True,True,True,19858000000.0,661933.33
95,2,True,True,True,6200000000.0,206666.67
79,2,False,True,False,3200000000.0,106666.67
83,2,True,True,True,705500000.0,23516.67
70,2,True,True,True,2500000000.0,83333.33
87,2,True,True,True,4600000000.0,153333.33
87,2,False,True,True,500000000.0,16666.67
84,3,True,True,True,1554000000.0,51800.0
91,2,True,True,True,3100000000.0,103333.33
145,2,True,True,True,12000000000.0,400000.0
68,2,True,True,True,2450000000.0,81666.67
127,3,True,True,True,5588000000.0,186266.67
68,1,True,True,True,3100000000.0,103333.33
105,2,True,True,True,539000000.0,17966.67
89,2,True,True,True,3190000000.0,106333.33
82,2,True,True,True,2600000000.0,86666.67
65,1,True,True,False,2250000000.0,75000.0
80,2,True,True,True,4900000000.0,163333.33
145,3,True,True,True,14500000000.0,483333.33
235,3,True,True,True,20000000000.0,666666.67
192,3,True,True,True,33490000000.0,1116333.33
160,3,True,True,True,13120000000.0,437333.33
160,3,True,True,True,18400000000.0,613333.33
106,2,True,True,True,800000000.0,26666.67
75,2,False,True,True,620000000.0,20666.67
100,2,True,True,True,800000000.0,26666.67
58,1,True,True,True,2850000000.0,95000.0
97,2,True,True,True,770000000.0,25666.67
44,1,False,True,False,790000000.0,26333.33
108,2,True,True,True,9000000000.0,300000.0
87,2,True,True,True,550000000.0,18333.33
231,3,True,True,True,43197000000.0,1439900.0
120,3,True,True,True,1750000000.0,58333.33
103,2,True,True,True,5700000000.0,190000.0
78,2,False,False,False,455000000.0,15166.67
85,2,True,True,True,7200000000.0,240000.0
195,3,True,True,True,19500000000.0,650000.0
142,3,True,True,True,5500000000.0,183333.33
90,2,True,True,True,1315000000.0,43833.33
85,2,True,True,True,7300000000.0,243333.33
350,4,True,True,True,80500000000.0,2683333.33
210,4,True,True,True,21000000000.0,700000.0
87,2,True,True,True,890000000.0,29666.67
85,2,True,True,True,4400000000.0,146666.67
92,2,True,True,True,3990000000.0,133000.0
90,2,True,True,True,4150000000.0,138333.33
87,2,True,True,True,3050000000.0,101666.67
108,2,True,True,True,3450000000.0,115000.0
85,2,True,True,False,3400000000.0,113333.33
68,2,True,True,True,2200000000.0,73333.33
138,2,True,True,True,17250000000.0,575000.0
78,2,True,True,True,210000000.0,7000.0
94,2,True,True,True,1712000000.0,57066.67
168,3,True,True,True,16000000000.0,533333.33
100,2,True,True,True,6200000000.0,206666.67
100,2,True,True,True,6300000000.0,210000.0
44,1,False,True,False,1030000000.0,34333.33
300,3,False,False,False,27000000000.0,900000.0
280,4,True,True,True,30800000000.0,1026666.67
65,2,True,True,True,2760000000.0,92000.0
180,3,True,True,True,13500000000.0,450000.0
176,2,True,True,False,2800000000.0,93333.33
83,2,True,True,True,3859000000.0,128633.33
300,4,True,True,True,37000000000.0,1233333.33
68,2,False,True,False,1380000000.0,46000.0
220,3,True,True,True,35000000000.0,1166666.67
140,3,True,True,True,1484000000.0,49466.67
290,4,True,True,True,36000000000.0,1200000.0
75,2,False,True,True,862500000.0,28750.0
133,3,True,True,True,8000000000.0,266666.67
87,2,True,True,True,5655000000.0,188500.0
60,2,False,True,True,1500000000.0,50000.0
110,2,True,True,True,535000000.0,17833.33
149,3,True,True,True,8642000000.0,288066.67
238,3,True,True,True,42840000000.0,1428000.0
90,2,True,True,True,3500000000.0,116666.67
100,2,True,True,True,1850000000.0,61666.67
94,2,True,True,True,4512000000.0,150400.0
80,2,True,True,True,3360000000.0,112000.0
55,2,False,False,False,1280000000.0,42666.67
114,3,True,True,True,6800000000.0,226666.67
75,2,True,True,False,1890000000.0,63000.0
146,3,True,True,True,7600000000.0,253333.33
70,2,True,True,False,2280000000.0,76000.0
86,2,True,True,True,4730000000.0,157666.67
69,1,False,True,True,2100000000.0,70000.0
60,1,True,True,True,3300000000.0,110000.0
101,2,True,True,True,3500000000.0,116666.67
97,2,True,True,True,2300000000.0,76666.67
105,2,True,True,True,3570000000.0,119000.0
110,2,True,True,False,12500000000.0,416666.67
75,2,True,True,True,2700000000.0,90000.0
110,2,True,True,True,6490000000.0,216333.33
149,3,True,True,False,9238000000.0,307933.33
105,2,True,True,True,5000000000.0,166666.67
110,2,True,True,True,3500000000.0,116666.67
69,2,True,True,True,1800000000.0,60000.0
190,3,True,True,True,13000000000.0,433333.33
160,2,True,True,True,8600000000.0,286666.67
67,2,False,True,True,2000000000.0,66666.67
121,2,True,True,True,5500000000.0,183333.33
105,2,True,True,True,7350000000.0,245000.0
83,2,True,True,False,2400000000.0,80000.0
62,1,False,True,True,1380000000.0,46000.0
55,1,True,True,True,1750000000.0,58333.33
88,2,True,True,True,2450000000.0,81666.67
86,2,True,False,True,3000000000.0,100000.0
62,1,True,True,True,2250000000.0,75000.0
65,1,True,True,False,3100000000.0,103333.33
135,2,True,True,True,14850000000.0,495000.0
226,4,True,True,True,17000000000.0,566666.67
70,2,True,True,True,2030000000.0,67666.67
85,1,True,True,True,7100000000.0,236666.67
170,3,True,True,True,9350000000.0,311666.67
170,3,True,True,True,14000000000.0,466666.67
574,5,True,True,False,60000000000.0,2000000.0
360,4,True,True,True,38000000000.0,1266666.67
120,2,True,True,True,7300000000.0,243333.33
120,3,True,True,True,6660000000.0,222000.0
97,2,True,False,True,2330000000.0,77666.67
150,3,True,True,True,11456000000.0,381866.67
140,2,True,True,True,10500000000.0,350000.0
85,2,True,True,True,3300000000.0,110000.0
240,3,True,True,True,46000000000.0,1533333.33
120,3,True,True,True,670000000.0,22333.33
100,2,True,True,True,4700000000.0,156666.67
105,3,True,True,False,3400000000.0,113333.33
75,2,True,True,True,2980000000.0,99333.33
51,1,True,True,True,1380000000.0,46000.0
89,2,True,True,True,4100000000.0,136666.67
130,3,True,True,True,10500000000.0,350000.0
140,2,True,True,True,10000000000.0,333333.33
100,2,True,True,True,5650000000.0,188333.33
290,3,True,True,True,37000000000.0,1233333.33
290,4,True,True,True,34000000000.0,1133333.33
200,3,True,True,True,35000000000.0,1166666.67
200,3,True,True,True,34800000000.0,1160000.0
450,3,True,False,False,3850000000.0,128333.33
37,1,False,True,False,355000000.0,11833.33
140,3,True,True,True,8900000000.0,296666.67
150,3,True,True,True,5400000000.0,180000.0
465,2,True,False,False,3300000000.0,110000.0
160,3,True,True,True,9800000000.0,326666.67
403,5,True,False,False,13000000000.0,433333.33
165,2,True,True,True,1200000000.0,40000.0
405,5,True,True,False,11000000000.0,366666.67
400,5,True,True,False,11000000000.0,366666.67
87,2,True,True,True,550000000.0,18333.33
88,2,True,True,True,3100000000.0,103333.33
145,3,True,True,True,9000000000.0,300000.0
86,2,True,True,True,2924000000.0,97466.67
350,3,True,True,False,1000000000.0,33333.33
200,3,True,True,True,12000000000.0,400000.0
115,3,True,True,True,12650000000.0,421666.67
90,2,True,True,True,7000000000.0,233333.33
107,3,True,True,True,6420000000.0,214000.0
84,2,True,True,True,2688000000.0,89600.0
112,2,True,True,True,480000000.0,16000.0
114,2,True,True,True,3690000000.0,123000.0
120,3,True,True,True,650000000.0,21666.67
113,2,True,True,True,3800000000.0,126666.67
84,2,True,True,True,3100000000.0,103333.33
45,1,False,True,False,1580000000.0,52666.67
53,1,True,True,False,1920000000.0,64000.0
155,2,True,True,True,1900000000.0,63333.33
56,1,True,True,True,2450000000.0,81666.67
67,2,True,True,True,2380000000.0,79333.33
79,2,True,True,True,2600000000.0,86666.67
65,1,True,True,True,4225000000.0,140833.33
113,2,True,True,True,1550000000.0,51666.67
54,1,True,True,False,3500000000.0,116666.67
170,3,False,False,False,15700000000.0,523333.33
42,1,False,True,True,1050000000.0,35000.0
160,3,False,True,False,910000000.0,30333.33
56,1,True,True,True,2850000000.0,95000.0
75,2,True,True,True,1000000000.0,33333.33
80,2,True,True,False,750000000.0,25000.0
41,1,False,True,True,2530000000.0,84333.33
117,2,False,True,True,1580000000.0,52666.67
88,2,True,True,True,5600000000.0,186666.67
114,2,True,True,True,6700000000.0,223333.33
75,2,True,True,True,735000000.0,24500.0
160,3,True,True,True,3000000000.0,100000.0
87,2,True,True,True,5600000000.0,186666.67
104,2,True,True,True,3400000000.0,113333.33
90,2,False,True,False,665000000.0,22166.67
120,2,True,True,False,1800000000.0,60000.0
88,2,False,True,True,760000000.0,25333.33
76,2,True,True,True,3000000000.0,100000.0
85,2,True,True,True,3600000000.0,120000.0
71,2,False,True,False,2600000000.0,86666.67
200,3,True,True,True,14950000000.0,498333.33
104,2,True,False,True,4200000000.0,140000.0
165,3,True,True,True,20000000000.0,666666.67
82,2,True,True,True,3800000000.0,126666.67
115,2,True,True,True,8300000000.0,276666.67
350,5,True,True,True,35000000000.0,1166666.67
106,2,True,True,True,4500000000.0,150000.0
40,1,False,True,True,880000000.0,29333.33
130,2,True,True,True,12000000000.0,400000.0
46,1,True,True,False,750000000.0,25000.0
121,2,True,True,True,4840000000.0,161333.33
80,2,True,True,True,1500000000.0,50000.0
154,3,True,True,True,4000000000.0,133333.33
60,1,False,True,False,1020000000.0,34000.0
68,2,True,True,True,2300000000.0,76666.67
89,2,True,False,True,1100000000.0,36666.67
70,2,True,True,True,1600000000.0,53333.33
45,1,True,True,True,1300000000.0,43333.33
113,2,True,True,True,5080000000.0,169333.33
85,2,True,True,True,4200000000.0,140000.0
42,1,True,False,True,975000000.0,32500.0
108,2,True,True,True,4300000000.0,143333.33
82,2,True,True,True,2900000000.0,96666.67
76,2,True,False,True,4250000000.0,141666.67
68,2,True,True,True,2200000000.0,73333.33
79,2,True,True,True,3250000000.0,108333.33
71,2,True,True,True,2700000000.0,90000.0
73,2,True,True,True,3550000000.0,118333.33
89,2,True,True,True,1610000000.0,53666.67
85,2,True,True,True,2750000000.0,91666.67
96,2,True,True,True,3950000000.0,131666.67
95,2,True,True,True,1200000000.0,40000.0
60,2,True,True,True,2050000000.0,68333.33
88,2,False,False,True,485000000.0,16166.67
145,3,True,True,True,1450000000.0,48333.33
75,2,False,True,False,250000000.0,8333.33
145,3,True,True,True,7850000000.0,261666.67
105,3,True,True,True,2910000000.0,97000.0
100,2,False,True,False,2000000000.0,66666.67
67,2,True,True,True,2120000000.0,70666.67
78,2,True,False,True,2250000000.0,75000.0
125,2,True,True,True,12500000000.0,416666.67
91,2,True,True,True,3350000000.0,111666.67
195,3,True,True,True,19000000000.0,633333.33
87,2,False,False,True,585000000.0,19500.0
99,2,True,True,True,4200000000.0,140000.0
113,2,True,True,True,5100000000.0,170000.0
100,2,True,True,True,4300000000.0,143333.33
200,3,True,True,True,24000000000.0,800000.0
106,2,True,True,True,560000000.0,18666.67
105,2,True,True,True,3750000000.0,125000.0
228,3,True,True,True,20292000000.0,676400.0
75,2,True,True,True,3650000000.0,121666.67
84,3,True,True,True,3050000000.0,101666.67
90,2,True,True,True,3150000000.0,105000.0
66,2,True,False,True,1580000000.0,52666.67
130,3,True,True,True,7800000000.0,260000.0
101,2,True,True,True,4700000000.0,156666.67
103,2,False,True,False,3220000000.0,107333.33
60,2,True,True,False,1450000000.0,48333.33
123,2,True,True,True,360000000.0,12000.0
70,2,True,True,True,2700000000.0,90000.0
177,3,True,True,True,21700000000.0,723333.33
230,3,True,True,True,22000000000.0,733333.33
105,2,True,True,True,540000000.0,18000.0
87,2,False,False,True,810000000.0,27000.0
104,2,True,True,True,590000000.0,19666.67
105,2,True,True,True,555000000.0,18500.0
310,3,True,True,True,45500000000.0,1516666.67
108,2,True,True,True,4550000000.0,151666.67
105,2,True,True,True,540000000.0,18000.0
75,2,True,True,False,2750000000.0,91666.67
108,2,True,True,True,4130000000.0,137666.67
105,2,True,True,True,550000000.0,18333.33
116,2,True,True,True,5050000000.0,168333.33
43,1,True,True,True,1800000000.0,60000.0
64,2,False,True,False,920000000.0,30666.67
48,1,True,True,False,1048000000.0,34933.33
134,3,True,True,True,1100000000.0,36666.67
134,3,True,True,True,1100000000.0,36666.67
100,2,False,False,False,650000000.0,21666.67
230,3,True,True,True,20700000000.0,690000.0
238,3,True,True,True,46900000000.0,1563333.33
48,1,True,True,False,995000000.0,33166.67
270,5,True,True,False,14500000000.0,483333.33
105,2,False,True,False,1100000000.0,36666.67
105,2,True,True,True,550000000.0,18333.33
86,2,True,True,True,780000000.0,26000.0
130,3,True,True,True,6760000000.0,225333.33
87,2,True,True,True,960000000.0,32000.0
80,2,False,True,False,1200000000.0,40000.0
112,2,True,True,True,5600000000.0,186666.67
120,2,True,True,False,1800000000.0,60000.0
125,2,True,True,True,2100000000.0,70000.0
100,2,True,True,True,3100000000.0,103333.33
100,2,True,True,True,2600000000.0,86666.67
123,3,True,True,True,5600000000.0,186666.67
100,2,True,True,True,4000000000.0,133333.33
88,2,True,True,True,2980000000.0,99333.33
87,2,True,True,True,720000000.0,24000.0
66,2,True,False,True,1580000000.0,52666.67
85,2,True,True,True,730000000.0,24333.33
84,2,False,True,False,2600000000.0,86666.67
110,2,True,True,True,5700000000.0,190000.0
170,3,True,True,True,22100000000.0,736666.67
220,3,True,True,True,19800000000.0,660000.0
101,2,True,True,True,5500000000.0,183333.33
100,2,True,True,True,6800000000.0,226666.67
193,3,True,True,True,13000000000.0,433333.33
45,1,False,True,False,395000000.0,13166.67
86,2,True,False,True,2050000000.0,68333.33
138,3,True,True,True,1690000000.0,56333.33
100,2,False,True,False,2000000000.0,66666.67
55,1,True,True,True,4000000000.0,133333.33
100,2,True,True,True,8200000000.0,273333.33
108,2,True,True,True,3024000000.0,100800.0
94,2,True,True,True,8350000000.0,278333.33
101,2,True,True,True,8800000000.0,293333.33
101,2,True,True,True,8500000000.0,283333.33
99,1,True,True,True,8400000000.0,280000.0
97,2,True,True,True,7500000000.0,250000.0
" 8,400,000,000 ",2,True,True,True,8700000000.0,290000.0
126,2,True,True,True,11500000000.0,383333.33
105,2,True,True,True,525000000.0,17500.0
101,2,True,True,True,3345000000.0,111500.0
100,2,True,True,True,8300000000.0,276666.67
90,2,True,True,True,990000000.0,33000.0
146,3,True,True,True,10800000000.0,360000.0
90,3,True,True,False,2550000000.0,85000.0
60,2,False,True,False,1680000000.0,56000.0
130,3,True,True,True,14300000000.0,476666.67
85,2,True,True,False,2700000000.0,90000.0
80,1,False,True,False,560000000.0,18666.67
132,3,True,True,True,9900000000.0,330000.0
115,2,True,True,True,4600000000.0,153333.33
70,2,False,True,False,1550000000.0,51666.67
145,3,True,True,True,3900000000.0,130000.0
88,2,True,True,True,2980000000.0,99333.33
54,1,False,True,False,830000000.0,27666.67
65,2,True,True,False,1650000000.0,55000.0
70,1,True,True,False,2000000000.0,66666.67
63,1,True,True,True,1380000000.0,46000.0
190,3,True,True,True,13000000000.0,433333.33
57,1,True,True,True,1200000000.0,40000.0
144,3,True,True,True,12000000000.0,400000.0
85,2,True,True,True,3450000000.0,115000.0
65,2,False,True,True,2000000000.0,66666.67
88,3,False,False,True,520000000.0,17333.33
74,2,True,True,True,4100000000.0,136666.67
76,2,False,False,False,365000000.0,12166.67
88,2,False,False,True,580000000.0,19333.33
49,1,True,True,True,2694000000.0,89800.0
287,5,True,True,False,57500000000.0,1916666.67
95,2,True,True,False,3900000000.0,130000.0
65,1,True,True,True,1690000000.0,56333.33
86,2,True,True,True,5580000000.0,186000.0
86,2,True,True,True,5500000000.0,183333.33
90,2,True,True,True,690000000.0,23000.0
62,2,True,True,False,3300000000.0,110000.0
157,3,True,True,True,13600000000.0,453333.33
90,2,True,True,True,690000000.0,23000.0
190,3,True,True,True,15500000000.0,516666.67
90,2,True,True,True,1315000000.0,43833.33
150,3,True,True,True,11000000000.0,366666.67
70,2,True,True,True,735000000.0,24500.0
91,2,True,True,True,3000000000.0,100000.0
155,3,True,True,True,14700000000.0,490000.0
245,3,True,True,True,21560000000.0,718666.67
120,2,True,True,True,5000000000.0,166666.67
150,2,True,True,True,13000000000.0,433333.33
65,2,True,True,False,2250000000.0,75000.0
106,2,True,True,True,3900000000.0,130000.0
100,2,True,True,True,8400000000.0,280000.0
125,2,True,True,True,11000000000.0,366666.67
57,1,True,True,True,1890000000.0,63000.0
160,3,True,True,True,16800000000.0,560000.0
43,1,False,True,True,1200000000.0,40000.0
115,3,True,True,True,3500000000.0,116666.67
80,2,True,True,True,2900000000.0,96666.67
93,2,True,True,True,4600000000.0,153333.33
65,2,True,False,True,2050000000.0,68333.33
90,2,True,True,True,3000000000.0,100000.0
200,2,True,True,False,2000000000.0,66666.67
135,3,True,True,True,9000000000.0,300000.0
63,2,False,True,False,1340000000.0,44666.67
53,1,True,True,True,1500000000.0,50000.0
50,1,False,True,False,810000000.0,27000.0
72,2,True,True,False,1615000000.0,53833.33
148,3,True,True,True,12500000000.0,416666.67
80,2,True,True,True,2480000000.0,82666.67
60,2,True,True,True,950000000.0,31666.67
102,2,True,True,True,9898000000.0,329933.33
95,2,True,True,True,5500000000.0,183333.33
83,2,True,True,True,1700000000.0,56666.67
95,2,True,True,True,8300000000.0,276666.67
83,2,True,True,True,2300000000.0,76666.67
60,1,True,True,True,875000000.0,29166.67
65,2,True,True,True,1400000000.0,46666.67
90,2,True,True,True,8200000000.0,273333.33
200,3,True,True,True,14000000000.0,466666.67
53,1,True,True,True,1420000000.0,47333.33
43,1,True,True,True,1250000000.0,41666.67
97,2,True,True,True,3880000000.0,129333.33
42,1,True,False,True,960000000.0,32000.0
120,2,True,True,True,3880000000.0,129333.33
97,2,True,True,True,3580000000.0,119333.33
97,2,True,True,True,3500000000.0,116666.67
90,2,True,True,True,3280000000.0,109333.33
97,2,True,True,True,3600000000.0,120000.0
90,2,True,True,True,3680000000.0,122666.67
198,3,True,True,True,13500000000.0,450000.0
929,5,True,True,False,80000000000.0,2666666.67
90,2,True,True,True,4680000000.0,156000.0
150,3,True,True,True,9400000000.0,313333.33
136,3,True,True,True,6200000000.0,206666.67
120,2,True,True,True,4100000000.0,136666.67
90,2,True,True,True,3520000000.0,117333.33
550,3,True,True,False,4500000000.0,150000.0
50,1,True,True,True,2500000000.0,83333.33
90,2,True,True,True,6000000000.0,200000.0
55,1,True,True,True,2300000000.0,76666.67
75,2,True,True,True,2350000000.0,78333.33
47,1,True,True,True,2100000000.0,70000.0
65,2,True,True,False,2250000000.0,75000.0
420,4,True,True,True,92400000000.0,3080000.0
124,3,True,True,True,5950000000.0,198333.33
86,2,True,True,True,4250000000.0,141666.67
70,1,True,True,True,3100000000.0,103333.33
181,3,True,True,True,13600000000.0,453333.33
68,2,True,True,False,2230000000.0,74333.33
85,2,True,True,True,1250000000.0,41666.67
67,2,True,True,True,2600000000.0,86666.67
72,1,True,True,True,4500000000.0,150000.0
145,3,True,True,True,6150000000.0,205000.0
116,2,True,True,True,9860000000.0,328666.67
65,1,True,True,True,2700000000.0,90000.0
125,2,True,True,True,9300000000.0,310000.0
143,3,True,True,True,11200000000.0,373333.33
150,3,True,True,True,14800000000.0,493333.33
88,2,True,True,True,2560000000.0,85333.33
380,4,True,True,True,50000000000.0,1666666.67
95,2,True,True,True,2990000000.0,99666.67
58,1,True,True,True,2850000000.0,95000.0
190,3,True,True,True,25000000000.0,833333.33
120,2,True,True,True,7700000000.0,256666.67
130,3,True,True,True,7500000000.0,250000.0
85,2,True,True,False,2800000000.0,93333.33
100,2,True,True,False,1100000000.0,36666.67
115,2,True,True,True,9500000000.0,316666.67
76,2,True,True,True,2480000000.0,82666.67
125,2,True,True,True,6000000000.0,200000.0
110,2,True,True,True,3900000000.0,130000.0
96,2,True,True,True,4150000000.0,138333.33
75,2,True,True,False,1250000000.0,41666.67
105,2,True,True,True,4300000000.0,143333.33
160,3,True,True,True,7000000000.0,233333.33
76,2,True,True,True,1800000000.0,60000.0
290,4,True,True,True,15950000000.0,531666.67
110,2,False,True,True,5550000000.0,185000.0
198,4,True,True,False,5200000000.0,173333.33
105,2,True,True,True,1930000000.0,64333.33
90,2,True,True,True,1098000000.0,36600.0
63,1,True,True,True,882000000.0,29400.0
100,2,True,True,True,3600000000.0,120000.0
117,3,True,True,True,1990000000.0,66333.33
91,2,True,True,False,1640000000.0,54666.67
60,1,True,True,False,780000000.0,26000.0
110,2,True,True,True,2530000000.0,84333.33
96,2,True,True,True,2990000000.0,99666.67
113,2,True,True,True,4300000000.0,143333.33
60,1,True,True,True,295000000.0,9833.33
74,2,True,True,True,2800000000.0,93333.33
155,3,True,True,True,9800000000.0,326666.67
125,2,True,True,True,3900000000.0,130000.0
49,1,True,False,True,3150000000.0,105000.0
148,3,True,True,True,12580000000.0,419333.33
134,3,True,True,True,2950000000.0,98333.33
90,2,True,True,True,3600000000.0,120000.0
110,1,True,True,True,4450000000.0,148333.33
115,2,True,True,True,5405000000.0,180166.67
90,2,True,True,True,5300000000.0,176666.67
95,2,True,True,True,4300000000.0,143333.33
105,2,True,True,True,750000000.0,25000.0
63,2,True,True,True,1638000000.0,54600.0
185,3,True,True,True,13000000000.0,433333.33
250,3,True,True,True,40000000000.0,1333333.33
88,2,True,True,False,3850000000.0,128333.33
95,2,True,True,True,4300000000.0,143333.33
108,2,True,True,True,6400000000.0,213333.33
90,2,True,True,True,3780000000.0,126000.0
160,3,True,True,True,9600000000.0,320000.0
78,2,False,True,True,425000000.0,14166.67
120,3,True,True,True,590000000.0,19666.67
158,3,True,True,True,11060000000.0,368666.67
56,1,True,True,True,2250000000.0,75000.0
155,3,True,True,True,13175000000.0,439166.67
100,2,True,True,True,5700000000.0,190000.0
182,3,True,True,True,11500000000.0,383333.33
63,2,True,True,True,2250000000.0,75000.0
60,1,True,True,True,875000000.0,29166.67
125,2,True,True,True,1030000000.0,34333.33
53,1,False,False,False,395000000.0,13166.67
150,3,True,True,True,9500000000.0,316666.67
62,2,True,True,False,2200000000.0,73333.33
113,2,True,True,True,6000000000.0,200000.0
93,2,True,True,False,650000000.0,21666.67
84,2,True,True,True,2150000000.0,71666.67
83,2,True,True,True,2200000000.0,73333.33
150,3,True,True,True,13000000000.0,433333.33
147,3,True,True,True,9600000000.0,320000.0
75,2,True,True,True,5500000000.0,183333.33
119,2,True,True,True,4700000000.0,156666.67
105,2,True,True,True,4800000000.0,160000.0
70,2,True,True,True,4830000000.0,161000.0
115,2,True,True,True,6300000000.0,210000.0
179,3,True,True,True,8055000000.0,268500.0
86,2,True,True,True,3600000000.0,120000.0
70,1,True,True,True,3650000000.0,121666.67
48,1,True,True,True,1750000000.0,58333.33
70,2,False,True,True,1250000000.0,41666.67
102,2,True,True,True,6120000000.0,204000.0
85,2,True,False,True,470000000.0,15666.67
72,2,True,True,False,2400000000.0,80000.0
120,2,True,True,True,1050000000.0,35000.0
180,3,True,True,True,14500000000.0,483333.33
138,3,True,True,True,9300000000.0,310000.0
87,2,True,True,True,960000000.0,32000.0
705,5,True,True,False,91000000000.0,3033333.33
200,3,True,True,True,16000000000.0,533333.33
87,2,True,True,True,570000000.0,19000.0
75,2,True,True,True,3350000000.0,111666.67
66,2,True,True,True,1580000000.0,52666.67
57,1,True,True,True,2900000000.0,96666.67
62,1,True,True,True,2650000000.0,88333.33
65,2,True,True,True,3100000000.0,103333.33
70,1,False,True,False,3300000000.0,110000.0
65,1,True,True,True,2800000000.0,93333.33
100,2,True,True,True,2800000000.0,93333.33
210,3,True,True,True,16400000000.0,546666.67
110,2,True,True,True,8900000000.0,296666.67
68,2,True,True,True,2900000000.0,96666.67
101,2,True,True,True,5555000000.0,185166.67
85,2,True,True,True,5000000000.0,166666.67
165,3,True,True,True,10500000000.0,350000.0
300,4,True,True,True,30000000000.0,1000000.0
245,3,True,True,True,19000000000.0,633333.33
105,2,True,True,False,1000000000.0,33333.33
135,2,True,True,True,8800000000.0,293333.33
130,3,True,True,True,9300000000.0,310000.0
83,2,True,False,True,4600000000.0,153333.33
60,1,True,True,True,4650000000.0,155000.0
52,1,True,True,True,2750000000.0,91666.67
60,2,True,True,True,2850000000.0,95000.0
60,2,True,True,True,2850000000.0,95000.0
70,2,True,True,True,3000000000.0,100000.0
140,3,True,True,True,11200000000.0,373333.33
120,2,True,True,True,6800000000.0,226666.67
62,1,True,True,True,510000000.0,17000.0
70,2,True,True,True,2600000000.0,86666.67
150,3,True,True,True,9500000000.0,316666.67
69,2,True,True,False,1850000000.0,61666.67
97,2,True,True,True,770000000.0,25666.67
70,1,True,True,True,2600000000.0,86666.67
100,2,True,True,True,2300000000.0,76666.67
75,2,True,True,False,2500000000.0,83333.33
103,2,True,True,True,3150000000.0,105000.0
85,2,True,True,True,2650000000.0,88333.33
150,3,True,True,True,10500000000.0,350000.0
66,2,True,True,True,4250000000.0,141666.67
106,2,True,True,True,800000000.0,26666.67
101,2,True,False,True,3300000000.0,110000.0
290,4,True,True,True,27000000000.0,900000.0
106,2,True,True,True,6000000000.0,200000.0
107,3,True,True,False,2970000000.0,99000.0
122,2,True,True,True,3900000000.0,130000.0
195,3,True,True,True,19500000000.0,650000.0
98,2,True,True,True,3200000000.0,106666.67
105,2,True,True,True,700000000.0,23333.33
98,2,True,True,True,770000000.0,25666.67
200,3,True,True,True,16000000000.0,533333.33
400,4,True,True,True,63000000000.0,2100000.0
110,2,True,True,True,8300000000.0,276666.67
95,2,True,True,True,2950000000.0,98333.33
60,1,True,True,True,2400000000.0,80000.0
76,2,False,False,False,345000000.0,11500.0
222,3,True,True,True,19800000000.0,660000.0
120,2,True,True,True,6000000000.0,200000.0
90,2,True,True,True,6000000000.0,200000.0
270,3,True,True,True,26500000000.0,883333.33
110,2,True,True,False,3580000000.0,119333.33
84,2,True,True,True,982000000.0,32733.33
76,2,True,True,True,870000000.0,29000.0
75,2,False,True,True,400000000.0,13333.33
170,4,True,True,True,3060000000.0,102000.0
92,2,False,True,False,930000000.0,31000.0
122,3,True,True,False,850000000.0,28333.33
170,3,True,True,True,7800000000.0,260000.0
147,3,True,True,True,8350000000.0,278333.33
47,1,False,True,False,850000000.0,28333.33
100,2,True,True,True,6000000000.0,200000.0
180,3,True,True,True,13500000000.0,450000.0
90,2,True,True,True,3150000000.0,105000.0
180,3,True,True,True,13500000000.0,450000.0
80,2,True,True,True,2550000000.0,85000.0
59,1,True,False,True,1600000000.0,53333.33
87,2,True,True,True,850000000.0,28333.33
50,1,False,True,True,1000000000.0,33333.33
123,3,True,True,True,7400000000.0,246666.67
56,1,True,True,True,2200000000.0,73333.33
105,2,True,True,True,945000000.0,31500.0
57,1,True,True,True,1750000000.0,58333.33
78,2,True,True,True,3500000000.0,116666.67
92,2,True,True,True,3880000000.0,129333.33
100,2,True,True,True,1050000000.0,35000.0
152,3,True,True,True,9800000000.0,326666.67
155,3,True,True,True,9000000000.0,300000.0
115,3,True,True,True,3870000000.0,129000.0
145,3,True,True,True,11000000000.0,366666.67
115,2,True,True,True,5400000000.0,180000.0
60,1,True,True,False,2190000000.0,73000.0
160,3,True,True,True,10200000000.0,340000.0
101,2,True,True,True,5150000000.0,171666.67
98,2,True,True,True,3600000000.0,120000.0
92,2,True,True,True,3870000000.0,129000.0
90,2,True,True,True,3880000000.0,129333.33
